512

AR	-3.35831	-3.94691	-4.48152	6.85130
AR	1.39422	7.08714	3.57444	8.05904
AR	-7.43162	-8.99606	-3.60730	12.21354
AR	3.86210	-1.03982	-5.63761	6.91229
AR	3.01426	2.02900	4.96615	6.15347
AR	7.33544	-3.56269	-1.84245	8.36039
AR	3.16858	1.76854	-2.23040	4.25938
AR	-3.61748	-10.80954	3.36942	11.88635
AR	7.93738	6.56660	-1.56030	10.41906
AR	7.77250	9.31490	8.60571	14.87405
AR	0.03373	-9.45907	4.39144	10.42880
AR	-9.22643	9.14442	-4.70027	13.81449
AR	-4.50822	5.25162	13.11006	14.82488
AR	-6.22771	-3.13413	6.24383	9.35909
AR	-1.82821	2.45223	9.49992	9.98019
AR	-2.92100	2.03159	-14.72542	15.14917
AR	-4.51601	5.02727	5.17514	8.51175
AR	-5.23696	6.35941	2.28362	8.54884
AR	-3.61752	2.64929	-4.48844	6.34439
AR	-1.80286	5.91956	4.93494	7.91487
AR	4.63069	2.64082	-4.96703	7.28620
AR	8.35823	10.85947	0.86935	13.73112
AR	5.53322	-1.83249	5.91109	8.30153
AR	6.10538	3.19516	5.48661	8.80838
AR	-10.69107	-8.80059	5.95364	15.07300
AR	-3.35466	-2.11529	2.02364	4.45233
AR	-0.65985	-3.29465	5.56409	6.49994
AR	-5.22158	9.09844	-5.23091	11.72216
AR	2.38796	9.68478	10.40335	14.41273
AR	6.91712	3.14028	-1.50316	7.74386
AR	-4.99930	-4.06968	5.58446	8.52886
AR	5.97901	-5.61658	8.01099	11.46605
AR	-3.51090	-5.69005	-7.17439	9.80688
AR	7.18928	-1.95057	-1.68495	7.63738
AR	-0.45009	4.64527	7.58029	8.90179
AR	2.90096	-1.47323	5.22642	6.15642
AR	-3.17442	-2.92095	0.91011	4.40876
AR	-4.57160	2.35591	5.44928	7.49296
AR	-2.36173	-2.58913	-5.39196	6.43075
AR	6.28294	5.36152	-7.70124	11.29293
AR	6.06594	-2.65552	-6.80715	9.49656
AR	-0.28107	-6.42266	5.43477	8.41821
AR	6.28350	-4.30948	3.38865	8.33888
AR	-5.67051	4.91894	4.25505	8.62879
AR	-5.97456	-2.58295	-8.69328	10.86002
AR	-0.65641	-1.60585	-8.47973	8.65537
AR	6.79792	8.80945	-6.95843	13.12394
AR	1.46051	3.44742	-7.15960	8.07946
AR	11.59015	8.06227	-1.89512	14.24511
AR	2.63095	-5.81725	-7.88371	10.14471
AR	7.14543	-6.06409	-7.97928	12.30850
AR	5.55917	5.58310	-2.19021	8.17755
AR	4.98262	0.29422	3.80467	6.27603
AR	2.50459	-5.85172	5.14109	8.18208
AR	-3.39520	10.68523	1.79854	11.35501
AR	4.34177	-11.55124	3.41042	12.80286
AR	6.04480	1.61194	9.11458	11.05502
AR	-4.23990	-4.64617	-7.72340	9.96065
AR	-10.81916	-3.95738	-4.44995	12.34978
AR	8.29470	-2.01532	11.01487	13.93524
AR	-5.99379	-5.86745	-6.42142	10.56348
AR	4.53628	0.52074	4.87678	6.68072
AR	-5.08675	-1.33345	2.30697	5.74241
AR	4.69954	-4.66515	-1.97223	6.90934
AR	-5.32197	5.36769	-1.29302	7.66860
AR	11.43850	2.32300	-2.30761	11.89793
AR	-9.96660	-6.80089	-5.84291	13.40615
AR	8.12696	-3.86870	-5.47581	10.53560
AR	2.18204	3.67216	-3.21574	5.34668
AR	-5.23696	-10.94113	2.15049	12.31904
AR	-4.94365	-4.05244	4.34388	7.72860
AR	-6.89053	-5.92467	-5.62807	10.68908
AR	1.86606	-7.26132	3.68184	8.35254
AR	-6.56121	4.86698	2.69375	8.60194
AR	-10.56202	-1.76455	1.74594	10.84980
AR	-2.44723	-4.46813	4.94867	7.10228
AR	6.51353	7.19350	-8.26664	12.74794
AR	3.50977	1.28520	5.42491	6.58785
AR	-3.34839	7.75527	-4.85364	9.74237
AR	-3.21105	-4.93353	4.45720	7.38358
AR	-5.75266	3.24506	7.54155	10.02489
AR	3.50921	1.68828	-3.63713	5.32857
AR	-7.28356	-4.66446	-3.58689	9.36340
AR	-4.50798	-4.38264	3.71903	7.30484
AR	5.99972	5.61222	5.82230	10.06940
AR	4.45824	-3.29118	-8.26283	9.94897
AR	-9.57010	-3.32980	8.92243	13.50126
AR	-4.59313	8.40700	-4.19527	10.45824
AR	2.16401	-5.66907	5.10586	7.93039
AR	-2.21320	-2.66042	2.96844	4.55936
AR	5.49502	5.52961	-3.21308	8.43183
AR	-7.88216	9.87270	6.33904	14.13443
AR	-2.33451	5.99416	-3.45740	7.30297
AR	6.64615	-5.39014	5.71830	10.29193
AR	3.87703	2.97211	-6.97570	8.51618
AR	-3.64617	-9.49242	7.52607	12.65078
AR	-1.84407	7.51813	-4.23525	8.82385
AR	6.56621	-2.29468	7.69801	10.37497
AR	-8.10415	-5.14582	-2.63253	9.95424
AR	7.62632	1.63805	-7.07735	10.53246
AR	-6.21745	-0.94377	6.00837	8.69758
AR	-2.49008	6.25500	3.00445	7.37239
AR	6.01322	6.30361	4.81400	9.95334
AR	-4.36163	-7.51168	7.34177	11.37325
AR	-2.23102	10.20288	-6.23680	12.16446
AR	3.73951	9.30404	1.71454	10.17294
AR	4.81777	4.01073	4.41604	7.66800
AR	5.06233	-3.76952	-1.79968	6.56318
AR	6.01097	4.85214	-5.58705	9.53363
AR	-6.50145	-7.76420	-4.08780	10.92070
AR	-7.45109	5.43714	3.69820	9.93770
AR	-11.31767	8.71165	3.58511	14.72533
AR	7.35777	2.85196	2.60832	8.31106
AR	3.89519	-4.04719	5.63138	7.95391
AR	-2.14573	3.50098	-5.18898	6.61714
AR	-5.38403	5.53777	0.32571	7.73051
AR	7.74889	4.44461	1.24966	9.02006
AR	1.06911	-11.32665	-6.09308	12.90587
AR	-9.97072	6.45635	3.57133	12.40379
AR	-10.61229	-2.44847	4.87202	11.93115
AR	4.63479	7.06249	-2.44659	8.79465
AR	4.74419	-3.81752	-1.74982	6.33582
AR	4.43196	-3.73631	7.28109	9.30680
AR	-4.42378	-2.20413	1.81429	5.26495
AR	-4.66807	6.41935	7.63700	11.01466
AR	8.95769	1.22562	-9.20180	12.90021
AR	-6.89883	9.22819	4.83104	12.49369
AR	-1.47067	-3.50610	-9.98115	10.68078
AR	1.16218	-3.39582	7.06613	7.92543
AR	-2.56299	4.73731	1.49571	5.59001
AR	-10.18814	-0.25996	-5.30306	11.48861
AR	1.11451	-6.59779	-7.20771	9.83484
AR	7.38941	7.85634	4.12013	11.54560
AR	-6.56503	-8.20625	2.98129	10.92383
AR	-2.42526	5.64571	4.98197	7.91050
AR	-4.78405	6.49952	6.77044	10.53422
AR	-7.19721	7.36361	-3.00366	10.72589
AR	-3.07015	-4.72203	8.99977	10.61693
AR	2.79113	-5.45690	6.74366	9.11291
AR	-5.83657	8.50334	4.99427	11.45928
AR	7.44461	4.78770	-6.35052	10.89373
AR	-7.00552	4.90695	10.01695	13.17174
AR	-2.89877	3.85732	5.30704	7.17262
AR	2.02160	8.04021	0.74042	8.32347
AR	-4.04941	3.18266	-5.68434	7.67064
AR	6.40261	0.91642	1.36893	6.61114
AR	1.50699	2.01059	-7.24446	7.66784
AR	-10.70098	6.75484	-4.63221	13.47577
AR	5.64907	-1.40260	-4.30570	7.24005
AR	5.55846	-7.98834	1.68878	9.87735
AR	-2.61331	-4.04004	-6.36558	7.97947
AR	6.44038	11.26576	-6.26673	14.41068
AR	8.72919	7.80395	7.75422	14.04380
AR	-5.34406	6.40264	-1.54047	8.48091
AR	4.42090	7.77083	-2.55497	9.29828
AR	-7.22663	-1.40572	4.23404	8.49278
AR	1.46088	9.49164	-5.97931	11.31272
AR	-18.32691	-1.92127	-8.05368	20.11041
AR	2.14454	4.23473	3.03400	5.63357
AR	2.62283	-9.23337	-4.54239	10.61921
AR	2.34198	-2.15469	-7.08913	7.77067
AR	7.57543	-9.94491	1.52768	12.59453
AR	5.96820	3.44731	-4.70303	8.34397
AR	-3.23701	-1.47571	3.90241	5.28060
AR	-5.98633	7.15790	4.41463	10.32282
AR	8.01033	-1.84918	8.01147	11.47905
AR	-4.97914	4.63260	-4.18943	7.98775
AR	-4.73956	-1.25378	3.06562	5.78217
AR	6.62785	-5.25284	-6.87301	10.89766
AR	-3.54130	2.14503	-3.44871	5.38846
AR	4.05540	5.17501	11.44395	13.19814
AR	6.86923	4.91817	-1.38441	8.56103
AR	5.98706	6.65520	4.29318	9.92814
AR	-1.52849	2.67844	4.91577	5.80302
AR	-1.45991	3.24157	9.44402	10.09102
AR	5.19632	1.64600	6.96057	8.84085
AR	5.03637	-7.49150	-6.54375	11.14936
AR	-5.18905	-7.21846	2.56105	9.25156
AR	-3.48632	-1.02576	-2.69471	4.52416
AR	-2.67049	-6.42153	5.71580	9.00210
AR	3.53505	-3.15806	-6.65864	8.17358
AR	-1.57587	12.37617	-10.65027	16.40369
AR	8.40555	5.42014	-2.55647	10.32312
AR	2.43828	-5.21641	5.61633	8.04359
AR	4.46896	-9.49070	-9.63395	14.24282
AR	2.33221	1.71449	6.51186	7.12622
AR	-7.40548	-10.03442	5.62329	13.68036
AR	-2.91889	-10.81078	8.79401	14.23824
AR	1.87594	2.03009	3.51483	4.47151
AR	8.58124	-3.48561	-4.49889	10.29695
AR	6.37982	-1.77766	-5.02314	8.31229
AR	8.32280	7.22618	-2.22900	11.24523
AR	-4.16598	-3.68930	-2.49245	6.09743
AR	-7.29075	-3.44419	0.24916	8.06719
AR	11.80023	-8.36199	5.49384	15.47096
AR	-3.62579	-4.69393	2.21200	6.33026
AR	6.13137	9.27336	-3.30162	11.59697
AR	-0.18699	6.64087	-3.05387	7.31179
AR	-5.18342	-10.36540	-8.96627	14.65276
AR	-2.36372	-2.51847	-0.70571	3.52532
AR	7.42184	3.71857	8.88772	12.16154
AR	-1.78698	9.27546	2.69345	9.82254
AR	4.46987	4.75199	-3.55366	7.42897
AR	-7.53054	-10.88704	-4.90682	14.11785
AR	-7.48554	0.72750	8.48314	11.33694
AR	-5.85616	-11.59160	-1.98158	13.13721
AR	-3.20834	2.26650	-5.23187	6.54239
AR	5.25134	-3.21302	9.12182	11.00490
AR	-5.02204	-6.11981	-2.47113	8.29334
AR	3.95322	4.44444	7.05561	9.22836
AR	-7.17127	-7.30493	-0.33719	10.24220
AR	-7.97990	-3.20050	-3.66392	9.34592
AR	2.91911	0.37807	-10.05813	10.47998
AR	8.60290	-3.68162	6.51183	11.40035
AR	6.66220	-3.44306	8.09835	11.03734
AR	6.91375	-5.84056	-3.08394	9.56153
AR	4.66253	-5.96191	-9.86333	12.43258
AR	-9.28991	1.62931	9.80511	13.60505
AR	7.34082	-5.75736	4.16352	10.21616
AR	-2.07906	11.55459	2.10114	11.92669
AR	3.93604	6.18045	5.29086	9.03789
AR	-0.56319	-2.33056	8.83717	9.15665
AR	1.86054	-3.99058	5.13233	6.76219
AR	-8.34744	-5.00786	3.78903	10.44582
AR	-8.87127	0.78665	-6.55648	11.05919
AR	-2.52751	6.72625	5.01354	8.76164
AR	7.16699	5.65849	2.90954	9.58382
AR	6.87352	5.33507	-4.18862	9.65674
AR	-6.30330	9.95414	-3.39249	12.26073
AR	2.56337	9.76406	2.12408	10.31598
AR	4.23096	-4.37216	4.10370	7.33875
AR	-3.66933	-4.70443	-4.61307	7.54162
AR	-7.37568	3.43931	-1.95918	8.37066
AR	-1.46858	-7.49063	-2.48614	8.02790
AR	3.97393	4.36466	7.53572	9.57233
AR	4.99792	6.06696	-4.21505	8.91930
AR	-3.44490	5.76693	-4.43392	8.04888
AR	5.57135	-4.83412	-3.32604	8.09143
AR	6.42998	2.27921	-7.43819	10.09288
AR	9.05231	-5.97034	1.22178	10.91247
AR	8.79482	-2.90478	-5.12337	10.58468
AR	-4.85438	-13.09531	3.12515	14.31149
AR	6.49800	-7.56453	4.51226	10.94562
AR	7.09635	5.90678	0.73580	9.26227
AR	5.11190	-8.53309	7.16586	12.25947
AR	-0.34166	5.80363	-4.91490	7.61283
AR	-7.49729	7.40847	9.64228	14.28525
AR	-4.47591	-6.50936	-6.38966	10.16037
AR	2.30069	0.25367	-8.39734	8.71050
AR	6.90603	-0.45379	2.97433	7.53299
AR	1.17259	-8.70979	-6.74680	11.07947
AR	-4.73048	-5.52594	-8.75164	11.38001
AR	2.95659	7.58539	-4.26110	9.18894
AR	-0.43152	-5.35188	2.83899	6.07360
AR	-4.24098	3.81485	-6.06667	8.32727
AR	1.33348	8.35857	-5.50782	10.09852
AR	11.62547	-6.61796	7.81299	15.49167
AR	3.80785	-2.94178	7.59847	8.99392
AR	5.22177	-4.71930	-2.27608	7.39724
AR	-3.39082	-5.65466	8.21892	10.53677
AR	3.52517	2.19530	-4.54567	6.15704
AR	-4.20315	-7.10358	-8.71258	12.00151
AR	3.45765	-7.49798	-6.50529	10.51161
AR	-6.52928	5.31543	-2.96821	8.92724
AR	-2.74542	-5.00425	0.47242	5.72739
AR	-10.58355	-3.40735	2.28549	11.35099
AR	-8.31620	1.27791	-10.57862	13.51664
AR	4.50412	-2.22536	-7.82267	9.29697
AR	-5.75588	5.66632	-4.36317	9.18011
AR	11.18402	1.32924	-7.07658	13.30140
AR	8.33412	-3.76955	-5.23782	10.54048
AR	10.02237	-5.80360	-7.62157	13.86427
AR	-7.00736	-7.73519	3.45995	10.99580
AR	-1.77163	-4.42481	-5.11696	6.99292
AR	-6.28683	8.13736	5.64028	11.72833
AR	4.78232	-1.59233	-5.49844	7.45915
AR	7.23601	-5.69724	-1.11450	9.27688
AR	-13.01955	-9.95847	-6.38359	17.59062
AR	7.11851	-4.88005	-5.21370	10.08319
AR	-2.53803	-6.58907	8.84974	11.32146
AR	5.12747	-3.53691	1.41637	6.38802
AR	-3.36215	2.65955	-0.28737	4.29649
AR	6.47175	-6.26871	7.62777	11.80522
AR	-12.00407	-5.81957	7.00864	15.06938
AR	6.36214	-7.09777	6.12001	11.32739
AR	-6.96333	-8.85404	-4.67135	12.19440
AR	3.24325	-3.64966	6.93363	8.48021
AR	7.49310	-10.28345	2.03349	12.88530
AR	-5.89188	-4.60651	-7.15958	10.35344
AR	-3.58788	-10.16212	-8.98410	14.03053
AR	3.17258	-2.52618	4.90472	6.36421
AR	2.37095	5.27015	8.94863	10.65241
AR	4.50068	3.13117	-4.41362	7.03850
AR	-1.82967	-1.44353	1.24521	2.64235
AR	-5.33327	7.68687	-5.55609	10.88126
AR	3.80911	-5.71414	3.22589	7.58729
AR	10.31893	-2.78078	2.89596	11.07247
AR	-2.54606	2.78374	1.44079	4.03826
AR	-5.46880	4.49143	-7.08620	10.01473
AR	4.16819	-7.08678	2.86909	8.70792
AR	-0.97642	-8.33264	-6.48286	10.60254
AR	8.02186	4.68583	2.39516	9.59396
AR	7.53324	5.73224	-2.07183	9.69024
AR	0.56585	6.85684	-6.55479	9.50273
AR	-3.44219	-0.67561	-5.50022	6.52362
AR	6.37920	5.59042	-1.93465	8.69999
AR	2.99188	-3.61778	-2.02260	5.11181
AR	-6.85557	-12.28189	-5.78450	15.20868
AR	-7.72906	1.49734	-5.22510	9.44892
AR	-6.80261	7.34599	6.29409	11.82602
AR	3.55520	5.45520	6.54840	9.23473
AR	4.56352	8.86627	6.04583	11.66141
AR	5.94213	-4.00343	-3.44094	7.94836
AR	7.49071	1.25404	-0.49671	7.61118
AR	-1.41920	6.73388	-5.03986	8.52992
AR	5.56663	-9.36012	0.99388	10.93558
AR	3.89383	4.29963	4.26934	7.20250
AR	-7.09830	-5.40146	-2.20621	9.18853
AR	8.35303	-2.55638	-4.49358	9.82347
AR	-6.50554	-3.33496	-8.94296	11.55078
AR	5.14500	-6.22762	-9.32026	12.33376
AR	-3.43550	9.84177	3.13634	10.88576
AR	-4.49248	-6.58166	-8.80985	11.87915
AR	-6.15200	2.98444	-3.93126	7.88725
AR	-6.38637	-5.65006	3.00333	9.04040
AR	-2.55878	5.25873	1.66803	6.08144
AR	8.85872	3.86682	6.86975	11.85844
AR	-7.09990	-6.57640	1.66844	9.82045
AR	-0.57342	8.10660	-1.77122	8.31764
AR	-1.18067	3.56914	-1.97833	4.24812
AR	-1.11353	-0.27914	3.92551	4.08993
AR	-4.36013	3.18274	-7.59319	9.31649
AR	3.67187	7.44270	-2.41623	8.64376
AR	-2.55900	-6.74819	0.42433	7.22957
AR	-7.18574	6.51477	-7.48318	12.25051
AR	-4.32166	-0.79927	6.19204	7.59321
AR	-6.51967	9.47096	-2.03415	11.67660
AR	-5.14082	-0.02494	3.33678	6.12884
AR	7.24753	6.02742	-4.39793	10.40184
AR	3.00464	-1.92170	2.49553	4.35298
AR	-3.42672	2.28799	-3.28908	5.27213
AR	-0.86966	-1.95978	-5.25121	5.67206
AR	6.15947	-8.40049	-4.83126	11.48252
AR	-6.62977	0.19182	-3.06702	7.30734
AR	-4.77548	8.44777	4.78886	10.82142
AR	7.15424	-4.75827	6.47992	10.76167
AR	-3.49140	-3.54527	4.99209	7.04839
AR	-0.30774	8.14843	-2.34671	8.48520
AR	3.01375	-1.37890	12.31698	12.75508
AR	12.38099	-7.86881	6.22672	15.93672
AR	1.67405	-8.74005	6.97659	11.30769
AR	-2.15529	5.58270	-7.19972	9.36204
AR	6.76324	7.61009	6.41230	12.03215
AR	2.85208	-4.57473	-3.32119	6.33189
AR	18.35895	-3.24177	6.97283	19.90428
AR	-7.97279	-9.14344	2.56936	12.40038
AR	4.92693	6.23761	6.83760	10.48500
AR	3.84498	5.52315	-12.41368	14.12049
AR	-4.83466	-4.84349	-3.36744	7.62713
AR	8.43882	-3.19524	1.85207	9.21159
AR	3.18076	-0.97819	-4.42405	5.53591
AR	-1.51170	4.30445	-3.69983	5.87386
AR	3.18762	5.01928	5.75247	8.27315
AR	8.18121	2.47280	9.03089	12.43398
AR	11.72864	-2.93883	-7.45066	14.20246
AR	-9.38558	-6.61343	-2.55798	11.76307
AR	7.64943	-6.78893	-7.58896	12.73561
AR	4.62450	-3.52392	3.72679	6.90601
AR	-4.44790	6.35197	-1.32446	7.86673
AR	-1.89716	-6.36952	-1.43342	6.79887
AR	-7.46833	-7.07540	6.36657	12.09836
AR	-5.97821	4.97434	0.18176	7.77921
AR	4.45986	-2.53375	3.15983	6.02452
AR	3.06800	-1.36260	-6.59913	7.40390
AR	-6.33250	-6.23347	2.44842	9.21691
AR	4.92426	-2.66734	3.73224	6.72998
AR	-7.12922	2.93839	5.08276	9.23549
AR	10.15225	2.89138	-3.56140	11.14055
AR	-6.17635	4.63975	-4.49244	8.93625
AR	-7.45872	-7.53382	-4.82548	11.64801
AR	-6.59804	2.26501	-5.62901	8.96382
AR	-7.63190	5.87632	-4.35045	10.56898
AR	7.30138	5.93048	-0.74187	9.43563
AR	-5.15143	-1.22144	-3.19331	6.18275
AR	15.13952	-5.68731	-6.40885	17.39609
AR	-7.78951	-4.94739	4.41827	10.23104
AR	-2.68221	1.80309	-13.05427	13.44839
AR	-4.55145	11.72490	9.05297	15.49662
AR	4.96976	5.80991	2.76726	8.13089
AR	9.20026	-10.69173	-6.92252	15.71239
AR	-7.46597	2.10389	2.60410	8.18220
AR	-3.72854	9.85678	6.51487	12.38958
AR	-2.98811	-4.27535	-8.43178	9.91475
AR	3.23073	8.53055	-6.56162	11.23667
AR	-6.14718	4.76680	-10.29727	12.90519
AR	-4.67081	6.48736	8.34677	11.55729
AR	2.92480	4.04399	-3.57534	6.13932
AR	-5.01972	1.20621	-8.75709	10.16558
AR	0.53544	-6.73284	-6.48554	9.36376
AR	-10.67342	6.97390	0.80308	12.77506
AR	10.34056	-4.36712	1.02082	11.27125
AR	5.62052	-4.96018	-4.04110	8.51611
AR	5.01822	-3.21892	6.66145	8.93974
AR	6.81884	8.02906	2.75449	10.88805
AR	7.79042	-2.65434	6.56991	10.53090
AR	-8.07646	-1.65942	-3.65101	9.01736
AR	-5.68874	-4.37352	5.28307	8.91068
AR	-3.51821	3.42815	1.22428	5.06249
AR	7.22580	-1.09628	-6.40060	9.71503
AR	-4.64376	-12.22854	2.06484	13.24255
AR	-5.77919	6.25993	2.80983	8.97111
AR	-5.39908	3.60080	-3.21658	7.24308
AR	-6.79007	-4.70375	9.93997	12.92414
AR	2.71038	0.79311	-0.77385	2.92814
AR	-5.53635	7.67482	8.31987	12.60056
AR	-3.75838	-3.60739	-6.16764	8.07332
AR	8.70473	-2.88101	0.75975	9.20053
AR	-8.17335	-7.94050	-4.12047	12.11748
AR	3.50030	-7.02751	3.93603	8.78239
AR	-5.90274	-6.36170	-3.47801	9.34934
AR	-1.84446	5.44984	-1.89115	6.05634
AR	-7.51393	4.33447	-7.27169	11.31920
AR	-5.84155	2.59289	-3.68702	7.37841
AR	2.85848	2.44837	-9.16004	9.90312
AR	5.91216	1.69870	2.95854	6.82584
AR	-5.06132	-5.44672	-3.75810	8.33109
AR	-4.16077	2.46769	-4.76058	6.78709
